STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
11601,1945-9-10,0.762,,31.66666667,24.44444444,27.77777778,0,1,45,9,10,0.03,,,89,76,82,0,,,,,,,1,,,,,
11601,1945-9-11,3.048,,31.66666667,24.44444444,27.77777778,0,1,45,9,11,0.12,,,89,76,82,0,,,,,,,1,,,,,
11601,1945-9-12,0,,31.11111111,22.77777778,26.66666667,0,,45,9,12,0,,,88,73,80,0,,,,,,,,,,,,
11601,1945-9-13,0,,31.66666667,25,28.33333333,0,,45,9,13,0,,,89,77,83,0,,,,,,,,,,,,
11601,1945-9-14,5.334,,31.11111111,26.11111111,28.88888889,0,1,45,9,14,0.21,,,88,79,84,0,,,,,,,1,,,,,
11601,1945-9-15,18.288,,30.55555556,23.88888889,27.22222222,0,1,45,9,15,0.72,,,87,75,81,0,,,,,,,1,,,,,
11601,1945-9-16,6.604,,31.11111111,23.88888889,27.77777778,0,1,45,9,16,0.26,,,88,75,82,0,,,,,,,1,,,,,
11601,1945-9-17,61.468,,31.11111111,21.66666667,26.66666667,0,1,45,9,17,2.42,,,88,71,80,0,,,,,,,1,,,,,
11601,1945-9-18,0,,32.22222222,22.22222222,27.22222222,0,1,45,9,18,0,,,90,72,81,0,,,,,,,1,,,,,
11601,1945-9-19,0,,31.66666667,27.22222222,29.44444444,0,1,45,9,19,0,,,89,81,85,0,,,,,,,1,,,,,
11601,1945-9-20,0,,31.66666667,26.66666667,28.88888889,0,,45,9,20,0,,,89,80,84,0,,,,,,,,,,,,
11601,1945-9-21,0,,31.11111111,26.66666667,28.88888889,0,,45,9,21,0,,,88,80,84,0,,,,,,,,,,,,
11601,1945-9-22,2.032,,32.22222222,25,28.88888889,0,1,45,9,22,0.08,,,90,77,84,0,,,,,,,1,,,,,
11601,1945-9-23,6.096,,31.66666667,26.11111111,28.88888889,0,1,45,9,23,0.24,,,89,79,84,0,,,,,,,1,,,,,
11601,1945-9-24,T,,30.55555556,26.66666667,28.88888889,0,1,45,9,24,T,,,87,80,84,0,,,,,,,1,,,,,
11601,1945-9-25,T,,31.11111111,26.11111111,28.88888889,0,1,45,9,25,T,,,88,79,84,0,,,,,,,1,,,,,
11601,1945-9-26,0.508,,31.66666667,24.44444444,27.77777778,0,1,45,9,26,0.02,,,89,76,82,0,,,,,,,1,,,,,
11601,1945-9-27,T,,31.11111111,25.55555556,28.33333333,0,1,45,9,27,T,,,88,78,83,0,,,,,,,1,,,,,
11601,1945-9-28,1.524,,30.55555556,24.44444444,27.77777778,0,1,45,9,28,0.06,,,87,76,82,0,,,,,,,1,,,,,
11601,1945-9-29,0,,31.66666667,25.55555556,28.88888889,0,1,45,9,29,0,,,89,78,84,0,,,,,,,1,,,,,
11601,1945-9-30,7.62,,31.11111111,26.11111111,28.88888889,0,1,45,9,30,0.3,,,88,79,84,0,,,,,,,1,,,,,
11601,1945-10-1,10.922,,30,24.44444444,27.22222222,0,1,45,10,1,0.43,,,86,76,81,0,,,,,,,1,,,,,
11601,1945-10-2,6.35,,31.11111111,24.44444444,27.77777778,0,1,45,10,2,0.25,,,88,76,82,0,,,,,,,1,,,,,
11601,1945-10-3,27.686,,29.44444444,22.77777778,26.11111111,0,1,45,10,3,1.09,,,85,73,79,0,,,,,,,1,,,,,
11601,1945-10-4,66.04,,26.66666667,23.33333333,25,0,1,45,10,4,2.6,,,80,74,77,0,,,,,,,1,,,,,
11601,1945-10-5,6.604,,29.44444444,23.33333333,26.66666667,0,1,45,10,5,0.26,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-10-6,0.508,,31.11111111,22.77777778,27.22222222,0,1,45,10,6,0.02,,,88,73,81,0,,,,,,,1,,,,,
11601,1945-10-7,0,,31.66666667,24.44444444,28.33333333,0,,45,10,7,0,,,89,76,83,0,,,,,,,,,,,,
11601,1945-10-8,0,,30.55555556,25.55555556,27.77777778,0,,45,10,8,0,,,87,78,82,0,,,,,,,,,,,,
11601,1945-10-9,8.636,,30.55555556,25,27.77777778,0,1,45,10,9,0.34,,,87,77,82,0,,,,,,,1,,,,,
11601,1945-10-10,19.812,,31.11111111,23.33333333,27.22222222,0,1,45,10,10,0.78,,,88,74,81,0,,,,,,,1,,,,,
11601,1945-10-11,3.556,,31.66666667,23.33333333,27.77777778,0,1,45,10,11,0.14,,,89,74,82,0,,,,,,,1,,,,,
11601,1945-10-12,0,,31.11111111,26.66666667,28.88888889,0,,45,10,12,0,,,88,80,84,0,,,,,,,,,,,,
11601,1945-10-13,0,,30.55555556,25.55555556,28.33333333,0,,45,10,13,0,,,87,78,83,0,,,,,,,,,,,,
11601,1945-10-14,0.254,,29.44444444,23.33333333,26.66666667,0,1,45,10,14,0.01,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-10-15,10.414,,29.44444444,23.33333333,26.66666667,0,1,45,10,15,0.41,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-10-16,T,,31.66666667,24.44444444,27.77777778,0,1,45,10,16,T,,,89,76,82,0,,,,,,,1,,,,,
11601,1945-10-17,2.032,,31.11111111,25,28.33333333,0,1,45,10,17,0.08,,,88,77,83,0,,,,,,,1,,,,,
11601,1945-10-18,2.54,,31.66666667,23.33333333,27.22222222,0,1,45,10,18,0.1,,,89,74,81,0,,,,,,,1,,,,,
11601,1945-10-19,2.54,,31.11111111,25,28.33333333,0,1,45,10,19,0.1,,,88,77,83,0,,,,,,,1,,,,,
11601,1945-10-20,T,,31.11111111,24.44444444,27.77777778,0,1,45,10,20,T,,,88,76,82,0,,,,,,,1,,,,,
11601,1945-10-21,1.778,,31.11111111,25.55555556,28.33333333,0,1,45,10,21,0.07,,,88,78,83,0,,,,,,,1,,,,,
11601,1945-10-22,5.08,,31.11111111,25.55555556,28.33333333,0,1,45,10,22,0.2,,,88,78,83,0,,,,,,,1,,,,,
11601,1945-10-23,4.572,,31.11111111,23.33333333,27.77777778,0,1,45,10,23,0.18,,,88,74,82,0,,,,,,,1,,,,,
11601,1945-10-24,0,,31.11111111,24.44444444,28.33333333,0,,45,10,24,0,,,88,76,83,0,,,,,,,,,,,,
11601,1945-10-25,0,,30.55555556,25,27.77777778,0,1,45,10,25,0,,,87,77,82,0,,,,,,,1,,,,,
11601,1945-10-26,7.112,,30,24.44444444,27.22222222,0,1,45,10,26,0.28,,,86,76,81,0,,,,,,,1,,,,,
11601,1945-10-27,0.254,,31.11111111,25.55555556,28.33333333,0,,45,10,27,0.01,,,88,78,83,0,,,,,,,,,,,,
11601,1945-10-28,13.462,,30.55555556,22.77777778,26.66666667,0,1,45,10,28,0.53,,,87,73,80,0,,,,,,,1,,,,,
11601,1945-10-29,0.762,,30.55555556,25,27.77777778,0,1,45,10,29,0.03,,,87,77,82,0,,,,,,,1,,,,,
11601,1945-10-30,0.254,,32.22222222,25,28.88888889,0,1,45,10,30,0.01,,,90,77,84,0,,,,,,,1,,,,,
11601,1945-10-31,T,,31.66666667,25,28.33333333,0,1,45,10,31,T,,,89,77,83,0,,,,,,,1,,,,,
11601,1945-11-1,9.652,,31.66666667,23.33333333,27.77777778,0,1,45,11,1,0.38,,,89,74,82,0,,,,,,,1,,,,,
11601,1945-11-2,0,,31.11111111,23.33333333,27.77777778,0,1,45,11,2,0,,,88,74,82,0,,,,,,,1,,,,,
11601,1945-11-3,T,,31.11111111,25.55555556,28.33333333,0,1,45,11,3,T,,,88,78,83,0,,,,,,,1,,,,,
11601,1945-11-4,T,,31.66666667,23.88888889,27.77777778,0,1,45,11,4,T,,,89,75,82,0,,,,,,,1,,,,,
11601,1945-11-5,5.08,,31.11111111,24.44444444,27.77777778,0,1,45,11,5,0.2,,,88,76,82,0,,,,,,,1,,,,,
11601,1945-11-6,19.304,,30.55555556,22.22222222,26.66666667,0,1,45,11,6,0.76,,,87,72,80,0,,,,,,,1,,,,,
11601,1945-11-7,4.826,,29.44444444,23.33333333,26.66666667,0,1,45,11,7,0.19,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-11-8,0,,30.55555556,23.33333333,26.66666667,0,1,45,11,8,0,,,87,74,80,0,,,,,,,1,,,,,
11601,1945-11-9,24.384,,31.66666667,23.88888889,27.77777778,0,,45,11,9,0.96,,,89,75,82,0,,,,,,,,,,,,
11601,1945-11-10,11.684,,31.66666667,23.88888889,27.77777778,0,1,45,11,10,0.46,,,89,75,82,0,,,,,,,1,,,,,
11601,1945-11-11,T,,30.55555556,25.55555556,27.77777778,0,1,45,11,11,T,,,87,78,82,0,,,,,,,1,,,,,
11601,1945-11-12,12.192,,28.33333333,23.33333333,26.11111111,0,1,45,11,12,0.48,,,83,74,79,0,,,,,,,1,,,,,
11601,1945-11-13,17.272,,29.44444444,23.33333333,26.66666667,0,1,45,11,13,0.68,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-11-14,T,,29.44444444,25.55555556,27.77777778,0,1,45,11,14,T,,,85,78,82,0,,,,,,,1,,,,,
11601,1945-11-15,0,,30,26.11111111,27.77777778,0,,45,11,15,0,,,86,79,82,0,,,,,,,,,,,,
11601,1945-11-16,0,,30,25.55555556,27.77777778,0,,45,11,16,0,,,86,78,82,0,,,,,,,,,,,,
11601,1945-11-17,0.762,,30,23.33333333,26.66666667,0,,45,11,17,0.03,,,86,74,80,0,,,,,,,,,,,,
11601,1945-11-18,3.048,,30,22.22222222,26.11111111,0,1,45,11,18,0.12,,,86,72,79,0,,,,,,,1,,,,,
11601,1945-11-19,10.668,,29.44444444,22.77777778,26.11111111,0,,45,11,19,0.42,,,85,73,79,0,,,,,,,,,,,,
11601,1945-11-20,2.54,,31.11111111,22.77777778,26.66666667,0,1,45,11,20,0.1,,,88,73,80,0,,,,,,,1,,,,,
11601,1945-11-21,T,,30,25.55555556,27.77777778,0,1,45,11,21,T,,,86,78,82,0,,,,,,,1,,,,,
11601,1945-11-22,0,,30,25.55555556,27.77777778,0,,45,11,22,0,,,86,78,82,0,,,,,,,,,,,,
11601,1945-11-23,5.08,,30.55555556,23.88888889,27.22222222,0,1,45,11,23,0.2,,,87,75,81,0,,,,,,,1,,,,,
11601,1945-11-24,0,,30,24.44444444,27.22222222,0,,45,11,24,0,,,86,76,81,0,,,,,,,,,,,,
11601,1945-11-25,0,,29.44444444,24.44444444,26.66666667,0,,45,11,25,0,,,85,76,80,0,,,,,,,,,,,,
11601,1945-11-26,0.254,,30,24.44444444,27.22222222,0,,45,11,26,0.01,,,86,76,81,0,,,,,,,,,,,,
11601,1945-11-27,0.508,,30,23.88888889,26.66666667,0,1,45,11,27,0.02,,,86,75,80,0,,,,,,,1,,,,,
11601,1945-11-28,T,,29.44444444,24.44444444,26.66666667,0,1,45,11,28,T,,,85,76,80,0,,,,,,,1,,,,,
11601,1945-11-29,12.954,,30,23.33333333,26.66666667,0,1,45,11,29,0.51,,,86,74,80,0,,,,,,,1,,,,,
11601,1945-11-30,4.826,,31.11111111,22.77777778,26.66666667,0,1,45,11,30,0.19,,,88,73,80,0,,,,,,,1,,,,,
11601,1945-12-1,0,,31.11111111,25,27.77777778,0,,45,12,1,0,,,88,77,82,0,,,,,,,,,,,,
11601,1945-12-2,0,,30.55555556,23.88888889,27.22222222,0,,45,12,2,0,,,87,75,81,0,,,,,,,,,,,,
11601,1945-12-3,0,,30.55555556,23.33333333,26.66666667,0,,45,12,3,0,,,87,74,80,0,,,,,,,,,,,,
11601,1945-12-4,0,,30,23.88888889,26.66666667,0,,45,12,4,0,,,86,75,80,0,,,,,,,,,,,,
11601,1945-12-5,7.62,,29.44444444,23.33333333,26.66666667,0,1,45,12,5,0.3,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-12-6,4.318,,30.55555556,23.88888889,27.22222222,0,1,45,12,6,0.17,,,87,75,81,0,,,,,,,1,,,,,
11601,1945-12-7,4.572,,30.55555556,23.33333333,26.66666667,0,1,45,12,7,0.18,,,87,74,80,0,,,,,,,1,,,,,
11601,1945-12-8,0,,30,25.55555556,27.77777778,0,,45,12,8,0,,,86,78,82,0,,,,,,,,,,,,
11601,1945-12-9,0.508,,30,23.88888889,26.66666667,0,1,45,12,9,0.02,,,86,75,80,0,,,,,,,1,,,,,
11601,1945-12-10,0.762,,30,23.33333333,26.66666667,0,1,45,12,10,0.03,,,86,74,80,0,,,,,,,1,,,,,
11601,1945-12-11,T,,30,25,27.77777778,0,,45,12,11,T,,,86,77,82,0,,,,,,,,,,,,
11601,1945-12-12,3.556,,30,23.33333333,26.66666667,0,1,45,12,12,0.14,,,86,74,80,0,,,,,,,1,,,,,
11601,1945-12-13,3.81,,30,22.22222222,26.11111111,0,1,45,12,13,0.15,,,86,72,79,0,,,,,,,1,,,,,
11601,1945-12-14,1.524,,30,23.33333333,26.66666667,0,1,45,12,14,0.06,,,86,74,80,0,,,,,,,1,,,,,
11601,1945-12-15,2.032,,29.44444444,23.33333333,26.66666667,0,1,45,12,15,0.08,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-12-16,0,,30,25.55555556,27.77777778,0,,45,12,16,0,,,86,78,82,0,,,,,,,,,,,,
11601,1945-12-17,4.064,,28.33333333,23.33333333,25.55555556,0,1,45,12,17,0.16,,,83,74,78,0,,,,,,,1,,,,,
11601,1945-12-18,6.858,,29.44444444,22.22222222,25.55555556,0,1,45,12,18,0.27,,,85,72,78,0,,,,,,,1,,,,,
11601,1945-12-19,2.032,,28.88888889,23.33333333,26.11111111,0,1,45,12,19,0.08,,,84,74,79,0,,,,,,,1,,,,,
11601,1945-12-20,5.08,,30,22.77777778,26.66666667,0,1,45,12,20,0.2,,,86,73,80,0,,,,,,,1,,,,,
11601,1945-12-21,T,,29.44444444,23.33333333,26.66666667,0,1,45,12,21,T,,,85,74,80,0,,,,,,,1,,,,,
11601,1945-12-22,4.318,,29.44444444,22.77777778,26.11111111,0,1,45,12,22,0.17,,,85,73,79,0,,,,,,,1,,,,,
11601,1945-12-23,0,,30,25,27.77777778,0,,45,12,23,0,,,86,77,82,0,,,,,,,,,,,,
11601,1945-12-24,0,,31.11111111,24.44444444,27.77777778,0,,45,12,24,0,,,88,76,82,0,,,,,,,,,,,,
11601,1945-12-25,0,,30.55555556,25,27.77777778,0,,45,12,25,0,,,87,77,82,0,,,,,,,,,,,,
11601,1945-12-26,8.636,,28.88888889,22.77777778,25.55555556,0,1,45,12,26,0.34,,,84,73,78,0,,,,,,,1,,,,,
11601,1945-12-27,2.032,,28.88888889,22.77777778,25.55555556,0,1,45,12,27,0.08,,,84,73,78,0,,,,,,,1,,,,,
11601,1945-12-28,0,,28.88888889,25,26.66666667,0,1,45,12,28,0,,,84,77,80,0,,,,,,,1,,,,,
11601,1945-12-29,4.318,,29.44444444,22.77777778,26.11111111,0,1,45,12,29,0.17,,,85,73,79,0,,,,,,,1,,,,,
11601,1945-12-30,2.794,,28.33333333,23.88888889,25.55555556,0,1,45,12,30,0.11,,,83,75,78,0,,,,,,,1,,,,,
11601,1945-12-31,0,,-17.77777778,-17.77777778,-17.77777778,0,1,45,12,31,0,,,,,,0,,,,,,,1,,,,,
11604,1941-11-1,T,,30,25.55555556,27.77777778,0,,41,11,1,T,,,86,78,82,0,,,,,,,,,,,,
11604,1941-11-2,2.794,,30,26.11111111,28.33333333,0,,41,11,2,0.11,,,86,79,83,0,,,,,,,,,,,,
11604,1941-11-3,3.302,,30.55555556,25.55555556,28.33333333,0,,41,11,3,0.13,,,87,78,83,0,,,,,,,,,,,,
11604,1941-11-4,1.27,,27.77777778,26.11111111,27.22222222,0,,41,11,4,0.05,,,82,79,81,0,,,,,,,,,,,,
11604,1941-11-5,4.572,,30,26.66666667,28.33333333,0,,41,11,5,0.18,,,86,80,83,0,,,,,,,,,,,,
11604,1941-11-6,0.508,,28.88888889,24.44444444,26.66666667,0,,41,11,6,0.02,,,84,76,80,0,,,,,,,,,,,,
11604,1941-11-10,T,,31.11111111,26.66666667,28.88888889,0,,41,11,10,T,,,88,80,84,0,,,,,,,,,,,,
11604,1941-11-11,0.254,,30,27.22222222,28.88888889,0,,41,11,11,0.01,,,86,81,84,0,,,,,,,,,,,,
11604,1941-11-12,0,,31.11111111,26.11111111,28.88888889,0,,41,11,12,0,,,88,79,84,0,,,,,,,,,,,,
11604,1941-11-13,T,,30,26.11111111,28.33333333,0,,41,11,13,T,,,86,79,83,0,,,,,,,,,,,,
11604,1941-11-14,0.254,,31.11111111,27.22222222,29.44444444,0,,41,11,14,0.01,,,88,81,85,0,,,,,,,,,,,,
11604,1941-11-15,3.048,,31.11111111,26.11111111,28.88888889,0,,41,11,15,0.12,,,88,79,84,0,,,,,,,,,,,,
11604,1941-11-16,1.27,,30.55555556,25.55555556,27.77777778,0,,41,11,16,0.05,,,87,78,82,0,,,,,,,,,,,,
11604,1941-11-17,0,,30,26.11111111,28.33333333,0,,41,11,17,0,,,86,79,83,0,,,,,,,,,,,,
11604,1941-11-18,0.508,,30,25.55555556,27.77777778,0,,41,11,18,0.02,,,86,78,82,0,,,,,,,,,,,,
11604,1941-11-19,T,,30,26.11111111,28.33333333,0,,41,11,19,T,,,86,79,83,0,,,,,,,,,,,,
11604,1941-11-20,6.858,,30.55555556,22.77777778,26.66666667,0,,41,11,20,0.27,,,87,73,80,0,,,,,,,,,,,,
11604,1941-11-21,105.156,,29.44444444,22.77777778,26.66666667,0,,41,11,21,4.14,,,85,73,80,0,,,,,,,,,,,,
11604,1941-11-22,2.032,,28.33333333,21.11111111,25,0,,41,11,22,0.08,,,83,70,77,0,,,,,,,,,,,,
11604,1941-11-23,0,,29.44444444,26.11111111,27.77777778,0,,41,11,23,0,,,85,79,82,0,,,,,,,,,,,,
11604,1941-11-24,0.254,,29.44444444,23.33333333,26.66666667,0,,41,11,24,0.01,,,85,74,80,0,,,,,,,,,,,,
11604,1941-11-25,1.016,,29.44444444,23.88888889,26.66666667,0,,41,11,25,0.04,,,85,75,80,0,,,,,,,,,,,,
11604,1941-11-26,0,,29.44444444,25.55555556,27.77777778,0,,41,11,26,0,,,85,78,82,0,,,,,,,,,,,,
11604,1941-11-27,0.254,,29.44444444,23.33333333,26.66666667,0,,41,11,27,0.01,,,85,74,80,0,,,,,,,,,,,,
11604,1941-11-28,1.016,,28.88888889,22.77777778,25.55555556,0,,41,11,28,0.04,,,84,73,78,0,,,,,,,,,,,,
11604,1941-11-29,2.032,,28.88888889,23.88888889,26.11111111,0,,41,11,29,0.08,,,84,75,79,0,,,,,,,,,,,,
11604,1941-11-30,5.334,,28.33333333,22.77777778,25.55555556,0,,41,11,30,0.21,,,83,73,78,0,,,,,,,,,,,,
11604,1941-12-1,0.508,,29.44444444,25,27.77777778,0,,41,12,1,0.02,,,85,77,82,0,,,,,,,,,,,,
11604,1941-12-2,0.254,,30,25.55555556,27.77777778,0,,41,12,2,0.01,,,86,78,82,0,,,,,,,,,,,,
11604,1941-12-3,6.604,,28.88888889,23.33333333,26.11111111,0,,41,12,3,0.26,,,84,74,79,0,,,,,,,,,,,,
11604,1941-12-4,0,,29.44444444,23.88888889,26.66666667,0,,41,12,4,0,,,85,75,80,0,,,,,,,,,,,,
11604,1941-12-5,T,,29.44444444,26.11111111,27.77777778,0,,41,12,5,T,,,85,79,82,0,,,,,,,,,,,,
11604,1941-12-6,1.524,,28.88888889,25,27.22222222,0,,41,12,6,0.06,,,84,77,81,0,,,,,,,,,,,,
11604,1941-12-7,0.762,,28.33333333,21.66666667,25,0,,41,12,7,0.03,,,83,71,77,0,,,,,,,,,,,,
11604,1941-12-8,0,,29.44444444,25,27.22222222,0,,41,12,8,0,,,85,77,81,0,,,,,,,,,,,,
11604,1941-12-9,0.254,,30,24.44444444,27.22222222,0,,41,12,9,0.01,,,86,76,81,0,,,,,,,,,,,,
11604,1941-12-10,T,,29.44444444,24.44444444,27.22222222,0,,41,12,10,T,,,85,76,81,0,,,,,,,,,,,,
11604,1941-12-11,0,,29.44444444,25.55555556,27.22222222,0,,41,12,11,0,,,85,78,81,0,,,,,,,,,,,,
11604,1941-12-12,0.508,,29.44444444,25,27.22222222,0,,41,12,12,0.02,,,85,77,81,0,,,,,,,,,,,,
11604,1941-12-13,2.032,,28.88888889,22.22222222,25.55555556,0,,41,12,13,0.08,,,84,72,78,0,,,,,,,,,,,,
11604,1941-12-14,0.254,,29.44444444,25,27.22222222,0,,41,12,14,0.01,,,85,77,81,0,,,,,,,,,,,,
11604,1941-12-15,0,,29.44444444,23.88888889,26.66666667,0,,41,12,15,0,,,85,75,80,0,,,,,,,,,,,,
11604,1941-12-16,5.334,,28.88888889,22.22222222,25.55555556,0,,41,12,16,0.21,,,84,72,78,0,,,,,,,,,,,,
11604,1941-12-17,1.27,,29.44444444,22.77777778,26.11111111,0,,41,12,17,0.05,,,85,73,79,0,,,,,,,,,,,,
11604,1941-12-18,0.508,,28.88888889,23.33333333,26.11111111,0,,41,12,18,0.02,,,84,74,79,0,,,,,,,,,,,,
11604,1941-12-19,2.794,,27.22222222,23.88888889,25.55555556,0,,41,12,19,0.11,,,81,75,78,0,,,,,,,,,,,,
11604,1941-12-20,8.636,,27.77777778,22.77777778,25,0,,41,12,20,0.34,,,82,73,77,0,,,,,,,,,,,,
11604,1941-12-21,0.508,,28.33333333,22.22222222,25.55555556,0,,41,12,21,0.02,,,83,72,78,0,,,,,,,,,,,,
11604,1941-12-22,T,,28.33333333,23.88888889,26.11111111,0,,41,12,22,T,,,83,75,79,0,,,,,,,,,,,,
11604,1941-12-23,0,,28.33333333,22.77777778,25.55555556,0,,41,12,23,0,,,83,73,78,0,,,,,,,,,,,,
11604,1941-12-24,7.62,,26.66666667,21.66666667,23.88888889,0,,41,12,24,0.3,,,80,71,75,0,,,,,,,,,,,,
11604,1941-12-25,0,,28.33333333,24.44444444,26.66666667,0,,41,12,25,0,,,83,76,80,0,,,,,,,,,,,,
11604,1941-12-26,5.334,,27.22222222,21.66666667,24.44444444,0,,41,12,26,0.21,,,81,71,76,0,,,,,,,,,,,,
11604,1941-12-27,T,,27.77777778,22.77777778,25.55555556,0,,41,12,27,T,,,82,73,78,0,,,,,,,,,,,,
11604,1941-12-28,3.302,,28.33333333,23.33333333,26.11111111,0,,41,12,28,0.13,,,83,74,79,0,,,,,,,,,,,,
11604,1941-12-29,T,,28.88888889,25,27.22222222,0,,41,12,29,T,,,84,77,81,0,,,,,,,,,,,,
11604,1941-12-30,0,,29.44444444,22.22222222,26.11111111,0,,41,12,30,0,,,85,72,79,0,,,,,,,,,,,,
11604,1941-12-31,0.508,,29.44444444,23.88888889,26.66666667,0,,41,12,31,0.02,,,85,75,80,0,,,,,,,,,,,,
11604,1942-1-1,1.524,,28.33333333,25.55555556,26.66666667,0,,42,1,1,0.06,,,83,78,80,0,,,,,,,,,,,,
11604,1942-1-2,0,,28.88888889,23.33333333,26.11111111,0,,42,1,2,0,,,84,74,79,0,,,,,,,,,,,,
11604,1942-1-3,6.858,,28.33333333,24.44444444,26.66666667,0,,42,1,3,0.27,,,83,76,80,0,,,,,,,,,,,,
11604,1942-1-4,0.254,,27.77777778,22.77777778,25,0,,42,1,4,0.01,,,82,73,77,0,,,,,,,,,,,,
11604,1942-1-5,1.016,,27.22222222,21.66666667,24.44444444,0,,42,1,5,0.04,,,81,71,76,0,,,,,,,,,,,,
11604,1942-1-6,T,,27.77777778,22.22222222,25,0,,42,1,6,T,,,82,72,77,0,,,,,,,,,,,,
11604,1942-1-7,2.54,,27.77777778,22.22222222,25,0,,42,1,7,0.1,,,82,72,77,0,,,,,,,,,,,,
11604,1942-1-8,3.302,,27.22222222,21.66666667,24.44444444,0,,42,1,8,0.13,,,81,71,76,0,,,,,,,,,,,,
11604,1942-1-9,0.254,,28.33333333,22.22222222,25.55555556,0,,42,1,9,0.01,,,83,72,78,0,,,,,,,,,,,,
11604,1942-1-10,3.302,,27.77777778,21.11111111,24.44444444,0,,42,1,10,0.13,,,82,70,76,0,,,,,,,,,,,,
11604,1942-1-11,1.016,,28.33333333,22.22222222,25,0,,42,1,11,0.04,,,83,72,77,0,,,,,,,,,,,,
11604,1942-1-12,1.27,,27.77777778,22.22222222,25,0,,42,1,12,0.05,,,82,72,77,0,,,,,,,,,,,,
11604,1942-1-13,0.254,,28.88888889,23.33333333,26.11111111,0,,42,1,13,0.01,,,84,74,79,0,,,,,,,,,,,,
11604,1942-1-14,3.81,,27.22222222,20,23.88888889,0,,42,1,14,0.15,,,81,68,75,0,,,,,,,,,,,,
11604,1942-1-15,1.016,,27.22222222,25,26.11111111,0,,42,1,15,0.04,,,81,77,79,0,,,,,,,,,,,,
11604,1942-1-16,2.032,,27.77777778,22.77777778,25,0,,42,1,16,0.08,,,82,73,77,0,,,,,,,,,,,,
11604,1942-1-17,1.524,,27.77777778,20.55555556,24.44444444,0,,42,1,17,0.06,,,82,69,76,0,,,,,,,,,,,,
11604,1942-1-18,1.778,,27.22222222,22.22222222,25,0,,42,1,18,0.07,,,81,72,77,0,,,,,,,,,,,,
11604,1942-1-19,T,,28.88888889,23.88888889,26.66666667,0,,42,1,19,T,,,84,75,80,0,,,,,,,,,,,,
11604,1942-1-20,0,,28.33333333,25,26.66666667,0,,42,1,20,0,,,83,77,80,0,,,,,,,,,,,,
11604,1942-1-26,55.118,,23.88888889,21.66666667,22.77777778,0,,42,1,26,2.17,,,75,71,73,0,,,,,,,,,,,,
11604,1942-1-27,0.508,,26.11111111,21.11111111,23.88888889,0,,42,1,27,0.02,,,79,70,75,0,,,,,,,,,,,,
11604,1942-1-28,3.302,,26.66666667,21.66666667,24.44444444,0,,42,1,28,0.13,,,80,71,76,0,,,,,,,,,,,,
11604,1942-1-29,1.016,,27.22222222,21.66666667,24.44444444,0,,42,1,29,0.04,,,81,71,76,0,,,,,,,,,,,,
11604,1942-1-30,9.906,,27.22222222,22.22222222,25,0,,42,1,30,0.39,,,81,72,77,0,,,,,,,,,,,,
11604,1942-1-31,0,,25.55555556,25,25,0,,42,1,31,0,,,78,77,77,0,,,,,,,,,,,,
11604,1942-2-1,0.762,,26.11111111,21.66666667,23.88888889,0,,42,2,1,0.03,,,79,71,75,0,,,,,,,,,,,,
11604,1942-2-2,2.032,,26.66666667,21.11111111,23.88888889,0,,42,2,2,0.08,,,80,70,75,0,,,,,,,,,,,,
11604,1942-2-3,0,,28.88888889,22.77777778,25.55555556,0,,42,2,3,0,,,84,73,78,0,,,,,,,,,,,,
11604,1942-2-4,39.116,,26.66666667,22.77777778,25,0,,42,2,4,1.54,,,80,73,77,0,,,,,,,,,,,,
11604,1942-2-5,1.016,,25,21.66666667,23.33333333,0,,42,2,5,0.04,,,77,71,74,0,,,,,,,,,,,,
11604,1942-2-6,0,,25.55555556,23.88888889,24.44444444,0,,42,2,6,0,,,78,75,76,0,,,,,,,,,,,,
11604,1942-2-7,0,,26.11111111,21.66666667,23.88888889,0,,42,2,7,0,,,79,71,75,0,,,,,,,,,,,,
11604,1942-2-8,0,,27.22222222,19.44444444,23.33333333,0,,42,2,8,0,,,81,67,74,0,,,,,,,,,,,,
11604,1942-2-9,0,,26.11111111,24.44444444,25,0,,42,2,9,0,,,79,76,77,0,,,,,,,,,,,,
11604,1942-2-10,0,,26.11111111,22.77777778,24.44444444,0,,42,2,10,0,,,79,73,76,0,,,,,,,,,,,,
11604,1942-2-11,0,,26.66666667,23.88888889,25,0,,42,2,11,0,,,80,75,77,0,,,,,,,,,,,,
11604,1942-2-12,0,,27.22222222,21.66666667,24.44444444,0,,42,2,12,0,,,81,71,76,0,,,,,,,,,,,,
11604,1942-2-13,0,,27.77777778,20,23.88888889,0,,42,2,13,0,,,82,68,75,0,,,,,,,,,,,,
